lon,lat,sqft,state_abb,operator,type
-88.21666504030928,43.05138860290855,47298.0,WI,WE Energies,building
-115.06266954999842,36.18299775012923,11601.0,NV,,building
-111.64752987065916,33.35201067934632,654105.0,AZ,EdgeConneX,building
-77.55711533400657,38.77885736291117,14469.0,VA,Amazon Web Services,building
-115.21368205577332,36.05914890088559,27670.0,NV,,building
-115.07677875306494,36.143646142312384,27777.0,NV,Switch,building
-115.0766965000049,36.14276349998916,15026.0,NV,Switch,building
-80.28691594165383,26.18499694137505,49233.0,FL,,building
-88.72856898056978,41.88904034750541,12793294.0,IL,Meta Platforms,campus
-122.91221283734208,45.556621303589225,111564.0,OR,EdgeConneX,building
-82.75145548070124,40.09361643944408,154029.0,OH,Amazon Web Services,building
-82.75205114610061,40.09653435041937,154677.0,OH,Amazon Web Services,building
-82.74749104888826,40.09404615807959,161123.0,OH,Amazon Web Services,building
-91.7409058590938,35.2492158371357,4580.0,AR,City of Searcy,building
-77.4712911922763,38.9958476154284,131476.0,VA,Amazon Web Services,building
-77.47326247561796,38.99660796472238,131482.0,VA,Amazon Web Services,building
-77.48497952310191,39.0046791526227,686547.0,VA,,campus
-77.48159549467017,39.00169800147741,2859895.0,VA,,campus
-77.41779460624687,38.98103411725457,1789925.0,VA,,campus
-77.41110852642319,38.98782988809138,1069380.0,VA,,campus
-77.42605829279701,38.981619328745744,1128056.0,VA,,campus
-77.4257836910691,38.98473223230382,384105.0,VA,,campus
-112.01507681579746,40.26828850505122,344790.0,UT,Meta,building
-112.01512736677896,40.2655639892377,626371.0,UT,Meta,building
-94.7683727731216,38.926805991335975,4912.0,KS,,building
-77.44944907275473,39.00571934215422,218174.0,VA,Digital Realty,building
-119.60703845354756,45.84666781437448,211938.0,OR,Amazon Web Services,building
-119.60906254768788,45.846753781437606,221562.0,OR,Amazon Web Services,building
-77.23380499305182,37.48196326360026,327920.0,VA,Meta,building
-81.83484809231037,28.29407690335012,22578.0,FL,,building
-115.14721141845384,36.05972751073122,58547.0,NV,,building
-112.01505471830352,40.27233431054834,628165.0,UT,Meta,building
-112.01771937397096,40.26819070295294,22734233.0,UT,,campus
-77.43777001853674,39.015262930158144,14384.0,VA,Amazon Web Services,building
-96.14365637259768,41.11410707210003,7817408.0,NE,,campus
-110.3047516999998,31.972674750091077,7539.0,AZ,DirecTV,building
-83.70034219452744,33.60076107577663,9032398.0,GA,Meta,campus
-83.70541734238208,33.6013709927818,660258.0,GA,Meta,building
-111.88504405838351,40.68552518346084,28092.0,UT,Flexential,building
-119.68986643174064,45.83654228757941,213828.0,OR,Amazon Web Services,building
-77.53332238839505,38.74428601144499,111697.0,VA,Amazon Web Services,building
-77.53750921534285,38.745958588783616,257960.0,VA,,building
-77.53062487747106,38.74388634728904,149206.0,VA,Amazon Web Services,building
-77.5291961000727,38.74405494832178,104114.0,VA,Amazon Web Services,building
-121.96598983231348,37.3899327218429,98142.0,CA,Amazon Web Services,building
-80.03831641068669,33.06202195137125,182645.0,SC,Google,building
-80.03966007767937,33.06217398793264,181261.0,SC,Google,building
-80.041154478933,33.0620532330343,206252.0,SC,Google,building
-80.03845634859405,33.064311956552835,181645.0,SC,Google,building
-80.0384282206963,33.06643643704493,131216.0,SC,Google,building
-80.0435751320087,33.06415660970066,249320.0,SC,Google,building
-80.04505685925874,33.062000589098496,697831.0,SC,Google,building
-80.04606755156347,33.06443480153904,145533.0,SC,Google,building
-83.69683907912508,33.60009367954904,763506.0,GA,Meta,building
-83.69501281261269,33.59802145151715,342886.0,GA,Meta,building
-120.20768784943974,47.416868024109554,246129.0,WA,Microsoft,building
-120.19160109219082,47.40758548151772,135020.0,WA,Sabey Data Centers,building
-95.80485695055478,41.17734372844027,76005.0,IA,Google,building
-95.80637969473156,41.17727415208592,318940.0,IA,Google,building
-95.8032146599412,41.17745636098298,258223.0,IA,Google,building
-95.80096717468037,41.17748290529598,211543.0,IA,Google,building
-95.80676284722784,41.17554012114429,131491.0,IA,Google,building
-95.80565239909376,41.17554005850446,129827.0,IA,Google,building
-95.80449329746104,41.17554283490945,132118.0,IA,Google,building
-95.8033895382722,41.175543648575314,132254.0,IA,Google,building
-95.80222393205068,41.175547389125526,130820.0,IA,Google,building
-95.80111944856117,41.17554529809748,129628.0,IA,Google,building
-95.79994803209584,41.17555376295006,134444.0,IA,Google,building
-95.80402364214318,41.1726347246986,174264.0,IA,Google,building
-95.80252143647044,41.172640078023726,174583.0,IA,Google,building
-95.8011477197886,41.17261142832355,158241.0,IA,Google,building
-93.78699632287524,41.49683039481866,242270.0,IA,Microsoft,building
-93.82631357913507,41.5398138870052,90065.0,IA,Microsoft,building
-93.82866540068235,41.539670453163886,80538.0,IA,Microsoft,building
-121.9423061882177,37.3611399057634,108346.0,CA,,building
-90.03416995691286,34.99348804291279,812955.0,MS,xAI,building
-122.94108717504778,45.55539062526872,20041.0,OR,Flexential,building
-122.93929618708306,45.55642410414443,180357.0,OR,Flexential,building
-98.65314490826424,29.4491563911304,140321.0,TX,Quality Technology Services,building
-111.6303055253432,33.34359228321252,14850970.0,AZ,Meta,campus
-104.7885349003077,38.78617187499131,74307.0,CO,,building
-82.3683379069368,28.07385598681517,30643.0,FL,Flexential,building
-77.45200064122655,39.01674414789713,96372.0,VA,Amazon Web Services,building
-77.45314511765301,39.01588594875254,96367.0,VA,Amazon Web Services,building
-77.47518883996233,39.01041104054181,208188.0,VA,Aligned,building
-77.51744670998576,38.75469273948548,153531.0,VA,Quality Technology Services,building
-112.3648033961419,33.40903088866142,248866.0,AZ,Microsoft,building
-73.97183915643684,41.05233000835496,262772.0,NY,,building
-84.61608084611743,33.73105742976977,213895.0,GA,Flexential,building
-87.26351478308135,36.62483034098189,169733.0,TN,Google,building
-87.25902652953205,36.62430276342711,169748.0,TN,Google,building
-77.41749033094966,38.97955740282415,132491.0,VA,Amazon Web Services,building
-79.03072271617526,43.082056267934384,61559.0,NY,US Bitcoin,building
-75.42087693876488,40.12187904293604,62375.0,PA,TierPoint,building
-122.94931170322876,45.55406423294568,155423.0,OR,Aligned Data Centers,building
-119.4755137508722,39.51406782848832,628883.0,NV,,building
-119.48485275056316,39.51387049344325,296544.0,NV,,building
-111.92029244663202,40.76678608763819,12565.0,UT,Flexential,building
-98.67062972115532,29.470679241649435,92543.0,TX,,building
-77.45232686183614,39.02425729354276,87843.0,VA,Equinix,building
-77.5559109545917,38.94825818613084,242344.0,VA,Microsoft,building
-119.32052237838585,45.901449845508274,227376.0,OR,Amazon Web Services,building
-119.32049760712084,45.90276331956975,217425.0,OR,Amazon Web Services,building
-119.32048702148562,45.90385105351774,219900.0,OR,Amazon Web Services,building
-119.32016656388495,45.9050943707071,219735.0,OR,Amazon Web Services,building
-94.59555838490552,39.32235240495545,13516765.0,MO,Meta,campus
-94.59555838490552,39.32235240495545,13516765.0,MO,Meta,campus
-119.26998056724548,45.915709847092806,15313.0,OR,,building
-77.56077132424072,39.06964742434577,242639.0,VA,,building
-77.55943345346945,39.0696544548206,247061.0,VA,,building
-77.22645499748526,37.47784537590615,604696.0,VA,Meta,building
-111.99712196333098,33.460806376980806,156513.0,AZ,Quality Technology Services,building
-89.94870327621621,38.81056014127996,204.0,IL,,building
-77.3640040682946,38.95145144209857,40517.0,VA,CoreSite,building
-77.51947530248223,38.747595868302135,214270.0,VA,Amazon Web Services,building
-77.52070480173404,38.7483738354232,214258.0,VA,Amazon Web Services,building
-77.51311070311338,38.75251711498091,123471.0,VA,Quality Technology Services,building
-76.85140715035047,39.13368478590359,112205.0,MD,,building
-120.89459613565027,44.30167224151622,455401.0,OR,,building
-120.894594693301,44.29928794775434,241183.0,OR,,building
-122.919968912523,45.568459285228734,287848.0,OR,Digital Realty,building
-87.97595597595401,41.707134165979966,12413.0,IL,UChicago Argonne LLC,building
-83.1995825830434,40.10176652448264,150776.0,OH,Amazon Web Services,building
-83.19947533976502,40.10076813040696,150211.0,OH,Amazon Web Services,building
-83.1992604839832,40.09978650124,131786.0,OH,Amazon Web Services,building
-88.00726495418601,41.98791937605658,113535.0,IL,NTT,building
-91.91999887343924,44.87716526998907,3368.0,WI,West Wisconsin Telcom,building
-121.97305665064762,37.37607876788322,60989.0,CA,CoreSite,building
-86.6269185980179,34.847333791994075,578342.0,AL,Meta,building
-86.62886566493462,34.843182229068525,352651.0,AL,Meta,building
-86.62884123942305,34.84043160671047,857148.0,AL,Meta,building
-77.41990459458856,38.97914745231349,129566.0,VA,Amazon Web Services,building
-77.49759322033701,38.95733457436757,1524370.0,VA,,campus
-120.20770997491816,47.41832392189266,235418.0,WA,Microsoft,building
-120.21382073657306,47.419636588714944,234834.0,WA,Microsoft,building
-93.86344403715006,41.534990295223466,250486.0,IA,Microsoft,building
-77.52742942359154,38.94182146398183,289889.0,VA,Google,building
-120.16009077106148,47.35949692084332,241836.0,WA,,building
-120.15997586326914,47.35842571835008,232237.0,WA,,building
-120.15954624801124,47.3574330116489,248918.0,WA,,building
-96.98194594256124,32.89476229626733,141788.0,TX,,building
-77.41935734925377,38.981546018635534,14733.0,VA,Amazon Web Services,building
-104.9075161092094,41.12539868568295,29178.0,WY,,building
-104.89953749554007,41.12645973663428,33657.0,WY,,building
-104.90197773507904,41.12541097703015,51590.0,WY,,building
-104.90814229902796,41.12226600580698,218419.0,WY,,building
-104.909516950286,41.12224618145857,216879.0,WY,,building
-75.47762899857408,40.15222044689243,110941.0,PA,Flexential,building
-116.267507299213,43.4631412647369,15951730.0,ID,Meta,campus
-77.49567435184785,38.91725619520494,150112.0,VA,Amazon Web Services,building
-77.51930184592597,38.76036060090534,103128.0,VA,Amazon Web Services,building
-77.51822099585065,38.76110475090396,104697.0,VA,Amazon Web Services,building
-94.59806356908612,39.32265086779682,615937.0,MO,Meta,building
-77.47426402852584,38.99877154862717,152471.0,VA,Quality Technology Services,building
-77.45518312796617,38.995355290859365,153253.0,VA,Quality Technology Services,building
-77.45688789743473,38.995198628642754,135570.0,VA,Quality Technology Services,building
-77.4348013050765,38.989553544254186,132942.0,VA,Amazon Web Services,building
-77.47326655981455,39.01710249054327,91264.0,VA,,building
-77.47553126117117,39.02019007893849,111241.0,VA,NTT,building
-77.48182767102682,39.017878446923135,146234.0,VA,Databank,building
-77.45046549748376,39.01957792722464,131309.0,VA,PowerHouse,building
-77.45947386528228,39.01794777387917,158127.0,VA,,building
-106.77888911307576,34.825839640241206,588490.0,NM,Meta,building
-119.81798352548935,47.24481075189648,280235.0,WA,,building
-119.81481251567008,47.24427568966153,147278.0,WA,,building
-93.45595524492184,41.66679862807146,56626.0,IA,,building
-84.05926627312874,34.03623058231168,1452037.0,GA,Quality Technology Services,campus
-119.5378594125417,39.56971060147777,89816.0,NV,,building
-119.53709171254168,39.570052601477805,89816.0,NV,,building
-119.53603404605106,39.57059170801203,89821.0,NV,,building
-119.5353175625486,39.57098620148502,89824.0,NV,,building
-80.63309049266806,41.04105972873746,75379.0,OH,,building
-86.83338099610178,35.9510406627101,69261.0,TN,Flexential,building
-89.72140293849328,43.63833310938071,361.0,WI,,building
-86.37031411803846,36.408653770477216,17045005.0,TN,Meta,campus
-87.91746545885744,41.91398308559336,194551.0,IL,Aligned,building
-87.91749234723224,41.91296223024628,111422.0,IL,Aligned,building
-87.97218622171744,42.02314332706365,110471.0,IL,,building
-87.97555687597257,42.02304233326569,163237.0,IL,T5 Data Centers,building
-97.61896045736678,30.21539943501369,427833.0,TX,,building
-77.51852812758843,38.74697497598997,205206.0,VA,Amazon Web Services,building
-82.76452657909626,40.05963281203005,138878.0,OH,Google,building
-77.52358042964754,38.94913486865636,14235.0,VA,Amazon Web Services,building
-95.87791366422856,41.21209899075678,117949.0,IA,,building
-119.69404769468916,45.836184457262725,213843.0,OR,Amazon Web Services,building
-77.51061642582921,38.803345027236205,222846.0,VA,Equinix,campus
-97.31970940523344,32.65123418104135,42691.0,TX,,building
-121.7839986384854,37.24260507449007,76977.0,CA,Equinix,building
-77.50407510523524,38.73698426710412,141914.0,VA,Amazon Web Services,building
-77.49512778426042,38.71497031084338,122891.0,VA,CloudHQ,building
-111.88328970114856,33.26634359950168,138766.0,AZ,,building
-111.88162712790565,33.27196805840212,107618.0,AZ,,building
-111.88328211364428,33.27193710235771,108957.0,AZ,,building
-77.43985079751437,39.00310829243192,261859.0,VA,Vantage Data Centers,building
-93.45548176472272,41.66765686470181,30078.0,IA,,building
-96.08489874916177,41.18049999101002,237691.0,NE,Yahoo,building
-106.72917107190824,32.30965547587507,31837.0,NM,CenturyLink,building
-115.14705545021236,36.22189342504773,25096.0,NV,Verizon,building
-96.1440729015135,41.13491995864724,292941.0,NE,Google,building
-96.15590606506956,41.13439327581521,297438.0,NE,Google,building
-81.63280479310477,41.36106237331226,26393.0,OH,,building
-73.98749369632571,41.0362703541861,182539.0,NY,Bloomberg,building
-73.97576449873921,41.0344845031804,151516.0,NY,fifteenfortyseven Critical Systems Realty,building
-122.93942746009344,45.55421559561292,91092.0,OR,Stack Infrastructure,building
-122.94093896568214,45.55421716185695,93274.0,OR,Stack Infrastructure,building
-77.45247339430483,38.90434587232984,120946.0,VA,Amazon Web Services,building
-77.45475996912757,38.90483706376053,118988.0,VA,Amazon Web Services,building
-77.49055174718535,38.915904671232965,87645.0,VA,Amazon Web Services,building
-77.49097634789652,38.91498995679571,13879.0,VA,Amazon Web Services,building
-82.74763713445286,40.09298279215547,136329.0,OH,Amazon Web Services,building
-82.7321598268788,40.09344044223075,214329.0,OH,Amazon Web Services,building
-82.72755119564094,40.09215828085437,214261.0,OH,Amazon Web Services,building
-82.72649053707603,40.092965346506006,14223.0,OH,Amazon Web Services,building
-83.20139113655297,40.11625887855608,218032.0,OH,Amazon Web Services,building
-83.20208181892225,40.11739966334843,213349.0,OH,Amazon Web Services,building
-83.20025962657277,40.11904802129847,13652.0,OH,Amazon Web Services,building
-83.17546025829033,40.04935754088761,220580.0,OH,Amazon Web Services,building
-83.17528384542761,40.04813089818562,217845.0,OH,Amazon Web Services,building
-83.17754692245403,40.04790974075581,14456.0,OH,Amazon Web Services,building
-82.76528495795795,40.05795740696205,284807.0,OH,Google,building
-82.77177556209224,40.059342128156295,294201.0,OH,Google,building
-82.75098831560908,40.06037970378648,608761.0,OH,Meta,building
-82.99487523065918,39.85209794675051,289874.0,OH,Google,building
-77.58252358239119,38.776122951150654,289731.0,VA,Google,building
-119.60509631980196,45.85874996159125,210570.0,OR,Amazon Web Services,building
-119.60513360298896,45.86008348238562,211904.0,OR,Amazon Web Services,building
-119.6051531215301,45.8609694312574,216528.0,OR,Amazon Web Services,building
-119.6517767921927,45.841481031506696,13765.0,OR,Amazon Web Services,building
-119.23183081247244,45.9206369354048,216430.0,OR,Amazon Web Services,building
-119.22998114838396,45.92064708433544,211240.0,OR,Amazon Web Services,building
-119.361958718014,45.79777489027666,216777.0,OR,Amazon Web Services,building
-119.3666580013381,45.799165042059165,216903.0,OR,Amazon Web Services,building
-82.69112739236837,39.724010166114695,289253.0,OH,Google,building
-77.51721534270156,38.74614581949864,212702.0,VA,Amazon Web Services,building
-77.48579976531855,38.92131351222202,133944.0,VA,Amazon Web Services,building
-77.47107161222901,38.99509407061763,14683.0,VA,Amazon Web Services,building
-96.13289444072416,41.123572980157554,628560.0,NE,Meta,building
-96.1428365153122,41.11432923797791,625288.0,NE,Meta,building
-96.14155463388816,41.11216327459793,286253.0,NE,Meta,building
-93.50965654880696,41.67557150002093,493366.0,IA,Meta,building
-93.50603124097204,41.67582283535729,601076.0,IA,Meta,building
-87.54712130515388,37.362990903258414,442423.0,KY,,campus
-84.61123970385259,33.73070271823669,311176.0,GA,Flexential,building
-115.22111213586722,36.06402201453284,241776.0,NV,Switch,building
-104.0684982999999,41.18260120002003,1114.0,WY,,building
-77.50398435557676,38.740435867935545,95987.0,VA,,building
-88.00725702699874,41.98896681192547,115555.0,IL,NTT,building
-120.8699210224936,44.28575425519378,275217.0,OR,,building
-77.435175737807,38.986526005508,113421.0,VA,Amazon Web Services,building
-77.4407518987356,38.98862094741784,79844.0,VA,Aligned,building
-77.43393215610038,38.99226912328289,85319.0,VA,Digital Realty,building
-81.52197151267426,41.057431068795566,59427.0,OH,,building
-77.5202261632775,38.94736148494224,13569.0,VA,Amazon Web Services,building
-77.41752673157097,38.98357495375973,14079.0,VA,Amazon Web Services,building
-77.6221271999352,38.80289734729966,129225.0,VA,Amazon Web Services,building
-77.53309395336687,38.7451198113642,14507.0,VA,Amazon Web Services,building
-77.65433143122239,38.81459760122616,14389.0,VA,Amazon Web Services,building
-77.65215913005484,38.81696824406837,149332.0,VA,Amazon Web Services,building
-83.21583366417357,40.13418977024933,233609.0,OH,Amazon Web Services,building
-119.22880463589556,45.92059672458088,225421.0,OR,Amazon Web Services,building
-119.2270042542206,45.920560005801455,217375.0,OR,Amazon Web Services,building
-119.22609033042734,45.919515285726376,16064.0,OR,Amazon Web Services,building
-119.3416517837596,45.88251750222229,218698.0,OR,Amazon Web Services,building
-119.60511168543223,45.86225295877379,211930.0,OR,Amazon Web Services,building
-119.60487161226038,45.85803760730771,12811.0,OR,Amazon Web Services,building
-119.65130207689772,45.840670297393935,13923.0,OR,Amazon Web Services,building
-119.63208588156591,45.81993095962179,212775.0,OR,Amazon Web Services,building
-82.99616096097107,39.84875267736796,11463730.0,OH,Google,campus
-82.75147401690785,40.09907370699043,1524640.0,OH,,campus
-84.2149739266172,34.10338317620051,173693.0,GA,,building
-104.89498384404324,41.125124440694,306030.0,WY,MineOne,campus
-77.54520013096746,38.77550687563078,181174.0,VA,,building
-112.37391953991316,33.44634015387983,238581.0,AZ,Microsoft,building
-77.58562711780785,38.7744165289811,289621.0,VA,Google,building
-77.62121027768342,38.80185736221658,127010.0,VA,Amazon Web Services,building
-77.62048061962223,38.80125678726276,130170.0,VA,Amazon Web Services,building
-77.54222100424613,38.77442331044019,89044.0,VA,,building
-77.54116863541392,38.77304294726684,106629.0,VA,,building
-77.51079702257591,38.75319464399268,137971.0,VA,Quality Technology Services,building
-77.51665238523324,38.758875222417394,139592.0,VA,,building
-95.79220329121615,41.17359488843065,294718.0,IA,Google,building
-95.78867836937772,41.17359750472643,296835.0,IA,Google,building
-81.80285198960169,41.44249497050612,974789.0,OH,T5 Data Centers,campus
-77.53829965963824,39.042552536948456,40683.0,VA,True North Data Solutions,building
-77.53922373708994,39.04162316420013,60458.0,VA,True North Data Solutions,building
-77.54087429950766,39.04350173521111,77498.0,VA,True North Data Solutions,building
-86.36966140352041,36.41186544511472,626571.0,TN,Meta,building
-121.04003747175076,37.66514737401328,6017.0,CA,Yosemite Community College District,building
-98.4626474985889,29.68640301722139,445.0,TX,GVTC,building
-96.65427329455416,32.9836681552358,280635.0,TX,,building
-97.7312280300424,32.34174517429652,1768886.0,TX,Marathon Digital Holdings,campus
-77.55898682593282,38.94801698707017,130181.0,VA,,building
-77.55887032015698,38.95006466711818,130174.0,VA,,building
-77.53864812619635,38.76814288611768,181918.0,VA,,building
-92.13043071418323,46.82746658999977,27162.0,MN,,building
-80.76578188627896,35.32975386752092,62809.0,NC,Flexential,building
-77.4595379709394,39.01519834588525,70526.0,VA,Equinix,building
-77.46188736227928,39.01640762355167,101052.0,VA,Equinix,building
-98.54132736832202,29.58014145508233,36241.0,TX,HEB,building
-81.84262698059472,33.642273149086826,3608146.0,SC,Meta,campus
-88.72185807435966,41.88853040860736,568454.0,IL,Meta,building
-88.73105377072714,41.88928381978822,568442.0,IL,Meta,building
-88.72635519613044,41.89027497092366,320184.0,IL,Meta,building
-86.3660125010422,36.41135065140836,626568.0,TN,Meta,building
-86.36660783519794,36.40604868216981,626683.0,TN,Meta,building
-96.15143114556096,41.1379099302681,297414.0,NE,Google,building
-121.97450722223287,37.370642952923895,124069.0,CA,,building
-121.9468448755741,37.36403183434052,132031.0,CA,Vantage Data Centers,building
-121.9472163527582,37.37093636866237,155689.0,CA,Digital Realty,building
-115.21038851286193,36.05813028989026,484037.0,NV,,campus
-111.99753426906965,33.46474691950877,162484.0,AZ,Quality Technology Services,building
-77.49143162866764,38.96085555401278,399540.0,VA,Digital Realty,building
-93.78705539830352,41.49580619609169,247197.0,IA,Microsoft,building
-93.7870205983035,41.49474989609202,247201.0,IA,Microsoft,building
-93.92440196315307,41.61685112776159,313804.0,IA,Apple,building
-77.5495090011084,38.94986181026408,172204.0,VA,,building
-83.04586008454727,40.22452425388648,307645.0,OH,,building
-78.94369603285817,33.674583221801456,91946.0,SC,,building
-119.48330528884722,39.51151960465572,390893.0,NV,,building
-77.54975704380365,39.05842724907653,200169.0,VA,,building
-77.55856949362979,39.06601533102111,153155.0,VA,,building
-93.06262672085371,44.73502983558099,10334558.0,MN,Meta,campus
-106.78246827061648,34.825823197722954,588461.0,NM,Meta,building
-93.38712828955704,45.14371136905177,114648.0,MN,,building
-119.81362252658953,47.25252755404145,252025.0,WA,,building
-119.86905124992496,47.24364491383648,119147.0,WA,,building
-77.42787142077401,38.92277280028818,135479.0,VA,,building
-77.42655352213022,38.921124573021366,130413.0,VA,,building
-77.42630675543383,38.9226915826871,132753.0,VA,,building
-77.47494238152574,38.99853677354994,829536.0,VA,,campus
-77.46211284959409,39.01071824022996,1553192.0,VA,,campus
-98.78780547219756,29.418348645320783,934177.0,TX,CyrusOne,campus
-98.63871379564972,29.450736236167327,104910.0,TX,,building
-98.788807852764,29.41845384292862,64212.0,TX,,building
-121.95626909177358,37.37575523104788,32249.0,CA,Csquare,building
-121.95536447297926,37.36897448736602,143246.0,CA,,campus
-77.46077416535871,39.00044576934913,128835.0,VA,,building
-77.46086691565762,38.99911305239166,130571.0,VA,,building
-77.4302535156073,38.99795881011448,187488.0,VA,,building
-84.5661312857646,39.38523874936671,1543625.0,OH,CyrusOne,campus
-121.96595642250188,37.40729868242747,26781.0,CA,DataBank,building
-122.6159312375102,44.77521879334287,2521.0,OR,Stayton Cooperative Telephone Company,building
-93.72031237839327,41.51586406763058,263940.0,IA,,building
-93.71976722360252,41.516863672550784,248069.0,IA,,building
-93.9973760190651,39.74404823646494,1433.0,MO,,building
-111.67808965639534,33.35323014577916,241211.0,AZ,,building
-119.34163563129184,45.87953253861672,218723.0,OR,Amazon Web Services,building
-119.3396900641125,45.88252484149941,218708.0,OR,Amazon Web Services,building
-82.76269811748983,40.05924761990545,95190.0,OH,,building
-93.86343863715008,41.53391629522377,250490.0,IA,Microsoft,building
-93.86346169206516,41.53283774495582,250494.0,IA,Microsoft,building
-93.86344214206296,41.53181414495484,250498.0,IA,Microsoft,building
-83.63835552524,41.46529826036125,21498189.0,OH,,campus
-115.14314455000994,36.168643800000766,439.0,NV,Flexential,building
-77.82624892405599,38.73721263324728,59703.0,VA,,building
-77.82580618898835,38.73822200703171,107125.0,VA,,building
-90.15645222216364,35.05996022239821,776966.0,TN,,building
-77.47199251742943,39.00235750653911,460596.0,VA,CloudHQ,building
-81.80215430324107,41.44246938202044,244723.0,OH,T5 Data Centers,building
-73.98965093105873,41.0399432449328,197452.0,NY,Databank,building
-74.06535725613013,40.784903830537054,39679.0,NJ,CoreSite,building
-82.75012924483033,40.10242869167073,213519.0,OH,Amazon Web Services,building
-82.75191229497905,40.10197816995511,125656.0,OH,Amazon Web Services,building
-82.73211149672552,40.09421858757698,213118.0,OH,Amazon Web Services,building
-82.72928126568107,40.09437825776618,72426.0,OH,Amazon Web Services,building
-82.73200435141196,40.0955017340038,211441.0,OH,Amazon Web Services,building
-82.772048580204,40.05652000741912,287008.0,OH,Google,building
-82.76761078944944,40.05392734996134,287583.0,OH,Google,building
-82.76761078944944,40.05392734996134,287583.0,OH,Google,building
-82.74054460541299,40.06149628180154,365548.0,OH,Meta,building
-82.74114938512078,40.065239403615855,304109.0,OH,Meta,building
-83.21264447651147,40.13579696334773,210421.0,OH,Amazon Web Services,building
-83.19930886076622,40.12007223395813,156855.0,OH,Amazon Web Services,building
-83.20321748466178,40.11930148042772,211969.0,OH,Amazon Web Services,building
-83.20252284370741,40.11811210088951,216190.0,OH,Amazon Web Services,building
-83.17552394889911,40.05017566216084,214085.0,OH,Amazon Web Services,building
-83.17571627041164,40.05152799488423,211155.0,OH,Amazon Web Services,building
-83.12585830529049,40.01641808152992,212842.0,OH,Amazon Web Services,building
-83.12602357320513,40.02101728573019,217920.0,OH,Amazon Web Services,building
-119.61966295645044,45.85173142305967,214042.0,OR,Amazon Web Services,building
-119.61968497991585,45.85310039256019,210337.0,OR,Amazon Web Services,building
-119.63200543136976,45.81870682167566,210662.0,OR,Amazon Web Services,building
-119.63626874113692,45.8186963213564,215555.0,OR,Amazon Web Services,building
-119.6362869627198,45.8199565841208,209033.0,OR,Amazon Web Services,building
-119.26861513231998,45.80963737114029,211502.0,OR,Amazon Web Services,building
-119.26861305271856,45.80827344729872,212806.0,OR,Amazon Web Services,building
-119.36173272155504,45.79902106441417,215405.0,OR,Amazon Web Services,building
-119.35844453136586,45.799686801643226,13837.0,OR,Amazon Web Services,building
-119.3589196247444,45.79773907760564,13867.0,OR,Amazon Web Services,building
-104.89701277770264,41.12439345701424,46211.0,WY,Microsoft,building
-104.90891013785874,41.12538272388359,60368.0,WY,Microsoft,building
-90.03486737827305,34.997983048006375,961601.0,TN,xAI,building
-95.51241664405325,35.56813484793012,112466.0,OK,,building
-77.53741191978271,39.04372564306367,4583218.0,VA,True North Data Solutions,campus
-77.53799755610363,39.04424691818141,169768.0,VA,True North Data Solutions,building
-93.09562181940242,45.13219704691406,74101.0,MN,Encompass,building
-94.86018510466296,38.93919968729018,86525.0,KS,,building
-83.12742344787743,40.05267287889233,89315.0,OH,Oppidan,building
-105.61048019591456,44.18923686731807,5975.0,WY,,building
-105.8206447445356,46.40689745786043,8493.0,MT,State of Montana,building
-115.2220449875616,36.065207561022845,223997.0,NV,Switch,building
-96.08466909067688,41.33914158417576,290161.0,NE,Google,building
-96.08771931019496,41.34193880105854,290130.0,NE,Google,building
-96.0935333091696,41.345162392266765,290105.0,NE,Google,building
-98.57244091744636,46.0135494595369,2706037.0,ND,Applied Digital,campus
-82.75637526337734,40.0556836587917,163319.0,OH,Quality Technology Services,building
-82.75657723017025,40.0531198921073,147657.0,OH,Quality Technology Services,building
-82.75816917488658,40.06356213641001,226711.0,OH,Quality Technology Services,building
-82.75805608235054,40.06510848413083,225116.0,OH,Quality Technology Services,building
-88.2469228118375,41.795384289880126,169253.0,IL,,building
-96.79316889732078,32.5389942949367,288830.0,TX,Google,building
-96.80209872095472,32.54551791172823,248978.0,TX,,building
-96.8020805923652,32.54420541262749,248985.0,TX,,building
-96.8020853923652,32.542912612627966,248988.0,TX,,building
-96.80209902095476,32.541602011729644,248989.0,TX,,building
-96.80210588253378,32.54029016067398,247998.0,TX,,building
-96.79361041648713,32.54267431004566,251939.0,TX,,building
-96.7936108455581,32.54399253578879,251912.0,TX,,building
-96.7936475711988,32.54529698511378,251911.0,TX,,building
-96.7885069389561,32.543965285497585,251923.0,TX,,building
-96.7884905818255,32.545296653507904,251941.0,TX,,building
-77.42497941796181,38.92310082624394,113584.0,VA,,building
-77.42469054341261,38.936479140978506,131768.0,VA,,building
-82.7644472443362,40.05393985497952,175532.0,OH,Google,building
-82.74695373508102,40.10249753450011,245446.0,OH,Vantage,building
-82.74711627367479,40.1005314675866,237734.0,OH,Vantage,building
-82.74724322674068,40.098765283375776,222450.0,OH,Vantage,building
-119.88741175976487,47.23859240981344,143441.0,WA,Microsoft,building
-98.71438661856558,29.449680291111807,154443.0,TX,,building
-98.71389142350314,29.45093084145712,154441.0,TX,,building
-98.71404701630988,29.45223054034249,154439.0,TX,,building
-94.59492397885744,39.32263663463124,307414.0,MO,,building
-77.46040491955637,39.01121179839231,241208.0,VA,,building
-97.07485524976092,32.54982270825038,188257.0,TX,"Aligned Data Centers, LLC",building
